#Date:= 2024-10-01T15:28:10.472106
#Sampling Rate(Hz):= 1000
#Labels:= LOD	ECG	TS
1	2417	460
1	2368	461
1	2288	462
1	2169	463
1	2030	464
1	1897	465
1	1764	466
1	1647	467
1	1560	468
1	1515	469
1	1518	470
1	1569	471
1	1660	472
1	1785	473
1	1929	474
1	2062	475
1	2183	476
1	2290	477
1	2359	478
1	2386	479
1	2419	500
1	2368	501
1	2289	502
1	2179	503
1	2052	504
1	1910	505
1	1773	506
1	1652	507
1	1563	508
1	1513	509
1	1515	510
1	1555	511
1	1633	512
1	1738	513
1	1869	514
1	2002	515
1	2131	516
1	2249	517
1	2328	518
1	2377	519
1	2387	480
1	2341	481
1	2263	482
1	2152	483
1	2025	484
1	1895	485
1	1775	486
1	1683	487
1	1620	488
1	1596	489
1	1607	490
1	1660	491
1	1754	492
1	1875	493
1	2004	494
1	2139	495
1	2260	496
1	2345	497
1	2404	498
1	2428	499
1	2372	520
1	2338	521
1	2263	522
1	2155	523
1	2024	524
1	1891	525
1	1751	526
1	1637	527
1	1555	528
1	1503	529
1	1493	530
1	1521	531
1	1581	532
1	1677	533
1	1791	534
1	1922	535
1	2026	536
1	2114	537
1	2174	538
1	2201	539
1	2192	540
1	2155	541
1	2086	542
1	2003	543
1	1899	544
1	1785	545
1	1674	546
1	1584	547
1	1521	548
1	1495	549
1	1508	550
1	1566	551
1	1659	552
1	1769	553
1	1891	554
1	2011	555
1	2112	556
1	2196	557
1	2260	558
1	2279	559
1	2275	580
1	2230	581
1	2148	582
1	2036	583
1	1904	584
1	1769	585
1	1634	586
1	1514	587
1	1424	588
1	1372	589
1	1374	590
1	1429	591
1	1521	592
1	1646	593
1	1788	594
1	1922	595
1	2051	596
1	2154	597
1	2222	598
1	2261	599
1	2253	600
1	2197	601
1	2109	602
1	1993	603
1	1856	604
1	1711	605
1	1572	606
1	1451	607
1	1364	608
1	1319	609
1	1323	610
1	1369	611
1	1456	612
1	1576	613
1	1717	614
1	1863	615
1	1994	616
1	2099	617
1	2170	618
1	2206	619
1	2262	560
1	2199	561
1	2109	562
1	1981	563
1	1845	564
1	1699	565
1	1561	566
1	1449	567
1	1363	568
1	1324	569
1	1346	570
1	1410	571
1	1503	572
1	1631	573
1	1769	574
1	1916	575
1	2047	576
1	2156	577
1	2240	578
1	2281	579
1	2197	620
1	2152	621
1	2071	622
1	1972	623
1	1868	624
1	1760	625
1	1673	626
1	1607	627
1	1593	628
1	1631	629
1	1735	630
1	1895	631
1	2037	632
1	2263	633
1	2472	634
1	2685	635
1	2879	636
1	3072	637
1	3130	638
1	3130	639
1	3130	640
1	3130	641
1	3130	642
1	3130	643
1	3130	644
1	3090	645
1	2961	646
1	2842	647
1	2741	648
1	2664	649
1	2606	650
1	2581	651
1	2585	652
1	2625	653
1	2679	654
1	2734	655
1	2782	656
1	2818	657
1	2829	658
1	2801	659
1	2118	680
1	2027	681
1	1910	682
1	1765	683
1	1610	684
1	1449	685
1	1296	686
1	1167	687
1	1076	688
1	1032	689
1	1053	690
1	1110	691
1	1212	692
1	1345	693
1	1494	694
1	1645	695
1	1787	696
1	1908	697
1	1999	698
1	2045	699
1	2042	700
1	2007	701
1	1937	702
1	1829	703
1	1687	704
1	1548	705
1	1401	706
1	1268	707
1	1176	708
1	1131	709
1	1138	710
1	1197	711
1	1293	712
1	1425	713
1	1579	714
1	1717	715
1	1856	716
1	1962	717
1	2042	718
1	2079	719
1	2742	660
1	2652	661
1	2540	662
1	2412	663
1	2255	664
1	2093	665
1	1948	666
1	1827	667
1	1742	668
1	1700	669
1	1697	670
1	1736	671
1	1801	672
1	1893	673
1	1981	674
1	2079	675
1	2155	676
1	2200	677
1	2209	678
1	2181	679
1	2078	740
1	2025	741
1	1933	742
1	1813	743
1	1667	744
1	1519	745
1	1374	746
1	1265	747
1	1188	748
1	1160	749
1	1181	750
1	1249	751
1	1346	752
1	1476	753
1	1613	754
1	1756	755
1	1894	756
1	2000	757
1	2074	758
1	2105	759
1	2087	720
1	2047	721
1	1966	722
1	1860	723
1	1736	724
1	1607	725
1	1476	726
1	1363	727
1	1278	728
1	1236	729
1	1233	730
1	1281	731
1	1368	732
1	1490	733
1	1625	734
1	1764	735
1	1898	736
1	1991	737
1	2066	738
1	2092	739
1	2081	760
1	2021	761
1	1922	762
1	1793	763
1	1647	764
1	1503	765
1	1364	766
1	1250	767
1	1173	768
1	1135	769
1	1147	770
1	1211	771
1	1315	772
1	1456	773
1	1616	774
1	1764	775
1	1901	776
1	2009	777
1	2081	778
1	2115	779
1	2152	800
1	2102	801
1	2015	802
1	1901	803
1	1764	804
1	1613	805
1	1476	806
1	1355	807
1	1267	808
1	1217	809
1	1225	810
1	1272	811
1	1361	812
1	1490	813
1	1634	814
1	1782	815
1	1923	816
1	2043	817
1	2132	818
1	2184	819
1	2120	780
1	2079	781
1	2000	782
1	1894	783
1	1759	784
1	1616	785
1	1481	786
1	1368	787
1	1291	788
1	1253	789
1	1265	790
1	1321	791
1	1424	792
1	1548	793
1	1691	794
1	1843	795
1	1974	796
1	2076	797
1	2143	798
1	2165	799
1	2181	820
1	2136	821
1	2052	822
1	1926	823
1	1779	824
1	1637	825
1	1503	826
1	1382	827
1	1299	828
1	1259	829
1	1266	830
1	1323	831
1	1391	832
1	1500	833
1	1628	834
1	1762	835
1	1885	836
1	1978	837
1	2042	838
1	2073	839
1	2066	840
1	2023	841
1	1943	842
1	1842	843
1	1709	844
1	1578	845
1	1453	846
1	1351	847
1	1287	848
1	1261	849
1	1276	850
1	1337	851
1	1440	852
1	1569	853
1	1716	854
1	1881	855
1	2029	856
1	2158	857
1	2258	858
1	2304	859
1	2305	860
1	2262	861
1	2170	862
1	2050	863
1	1908	864
1	1753	865
1	1609	866
1	1488	867
1	1398	868
1	1346	869
1	1351	870
1	1396	871
1	1469	872
1	1573	873
1	1691	874
1	1818	875
1	1936	876
1	2039	877
1	2118	878
1	2165	879
1	2170	880
1	2139	881
1	2073	882
1	1967	883
1	1841	884
1	1706	885
1	1573	886
1	1458	887
1	1373	888
1	1335	889
1	1340	890
1	1391	891
1	1476	892
1	1596	893
1	1733	894
1	1869	895
1	2000	896
1	2111	897
1	2189	898
1	2242	899
1	2258	900
1	2221	901
1	2147	902
1	2042	903
1	1914	904
1	1772	905
1	1643	906
1	1535	907
1	1463	908
1	1429	909
1	1436	910
1	1478	911
1	1546	912
1	1638	913
1	1751	914
1	1881	915
1	1994	916
1	2093	917
1	2170	918
1	2215	919
1	2218	920
1	2176	921
1	2091	922
1	1967	923
1	1818	924
1	1651	925
1	1494	926
1	1361	927
1	1271	928
1	1240	929
1	1261	930
1	1328	931
1	1399	932
1	1528	933
1	1667	934
1	1803	935
1	1944	936
1	2054	937
1	2133	938
1	2170	939
1	2161	940
1	2114	941
1	2030	942
1	1917	943
1	1773	944
1	1625	945
1	1485	946
1	1368	947
1	1284	948
1	1254	949
1	1267	950
1	1330	951
1	1429	952
1	1557	953
1	1710	954
1	1859	955
1	1994	956
1	2105	957
1	2174	958
1	2207	959
1	2204	960
1	2149	961
1	2056	962
1	1932	963
1	1779	964
1	1620	965
1	1465	966
1	1332	967
1	1241	968
1	1199	969
1	1202	970
1	1263	971
1	1363	972
1	1500	973
1	1649	974
1	1815	975
1	1957	976
1	2076	977
1	2157	978
1	2185	979
1	2169	980
1	2111	981
1	2018	982
1	1893	983
1	1738	984
1	1578	985
1	1428	986
1	1304	987
1	1217	988
1	1176	989
1	1186	990
1	1230	991
1	1319	992
1	1443	993
1	1580	994
1	1718	995
1	1854	996
1	1971	997
1	2058	998
1	2106	999
1	2105	1000
1	2076	1001
1	2016	1002
1	1924	1003
1	1808	1004
1	1680	1005
1	1547	1006
1	1430	1007
1	1337	1008
1	1291	1009
1	1291	1010
1	1333	1011
1	1422	1012
1	1529	1013
1	1660	1014
1	1785	1015
1	1903	1016
1	1999	1017
1	2064	1018
1	2094	1019
1	2088	1020
1	2039	1021
1	1956	1022
1	1843	1023
1	1704	1024
1	1561	1025
1	1424	1026
1	1305	1027
1	1228	1028
1	1202	1029
1	1225	1030
1	1292	1031
1	1384	1032
1	1510	1033
1	1638	1034
1	1770	1035
1	1887	1036
1	1963	1037
1	2026	1038
1	2048	1039
1	2021	1040
1	1957	1041
1	1859	1042
1	1729	1043
1	1592	1044
1	1453	1045
1	1325	1046
1	1237	1047
1	1186	1048
1	1175	1049
1	1211	1050
1	1283	1051
1	1393	1052
1	1530	1053
1	1675	1054
1	1828	1055
1	1969	1056
1	2084	1057
1	2166	1058
1	2201	1059
1	2181	1060
1	2122	1061
1	2022	1062
1	1890	1063
1	1730	1064
1	1580	1065
1	1433	1066
1	1306	1067
1	1219	1068
1	1175	1069
1	1181	1070
1	1231	1071
1	1319	1072
1	1448	1073
1	1587	1074
1	1721	1075
1	1854	1076
1	1957	1077
1	2031	1078
1	2071	1079
1	2076	1080
1	2030	1081
1	1949	1082
1	1832	1083
1	1686	1084
1	1538	1085
1	1398	1086
1	1283	1087
1	1206	1088
1	1176	1089
1	1184	1090
1	1241	1091
1	1332	1092
1	1453	1093
1	1584	1094
1	1723	1095
1	1848	1096
1	1948	1097
1	2012	1098
1	2041	1099
1	2029	1100
1	1986	1101
1	1912	1102
1	1809	1103
1	1683	1104
1	1545	1105
1	1416	1106
1	1298	1107
1	1215	1108
1	1175	1109
1	1186	1110
1	1233	1111
1	1306	1112
1	1411	1113
1	1528	1114
1	1647	1115
1	1763	1116
1	1867	1117
1	1944	1118
1	1980	1119
1	1971	1120
1	1927	1121
1	1852	1122
1	1743	1123
1	1623	1124
1	1504	1125
1	1391	1126
1	1293	1127
1	1232	1128
1	1209	1129
1	1226	1130
1	1296	1131
1	1368	1132
1	1494	1133
1	1638	1134
1	1782	1135
1	1913	1136
1	2021	1137
1	2097	1138
1	2131	1139
1	2122	1140
1	2075	1141
1	1983	1142
1	1862	1143
1	1719	1144
1	1572	1145
1	1432	1146
1	1312	1147
1	1233	1148
1	1196	1149
1	1206	1150
1	1266	1151
1	1366	1152
1	1503	1153
1	1651	1154
1	1816	1155
1	1953	1156
1	2066	1157
1	2149	1158
1	2197	1159
1	2209	1160
1	2174	1161
1	2100	1162
1	1980	1163
1	1830	1164
1	1652	1165
1	1489	1166
1	1344	1167
1	1240	1168
1	1184	1169
1	1184	1170
1	1232	1171
1	1328	1172
1	1463	1173
1	1620	1174
1	1774	1175
1	1921	1176
1	2032	1177
1	2119	1178
1	2167	1179
1	2160	1180
1	2118	1181
1	2034	1182
1	1919	1183
1	1780	1184
1	1643	1185
1	1505	1186
1	1384	1187
1	1302	1188
1	1266	1189
1	1275	1190
1	1327	1191
1	1417	1192
1	1531	1193
1	1665	1194
1	1800	1195
1	1934	1196
1	2052	1197
1	2131	1198
1	2170	1199
1	2165	1200
1	2115	1201
1	2026	1202
1	1909	1203
1	1764	1204
1	1616	1205
1	1471	1206
1	1343	1207
1	1242	1208
1	1189	1209
1	1188	1210
1	1233	1211
1	1319	1212
1	1446	1213
1	1587	1214
1	1739	1215
1	1878	1216
1	1989	1217
1	2067	1218
1	2106	1219
1	2105	1220
1	2063	1221
1	1980	1222
1	1859	1223
1	1708	1224
1	1549	1225
1	1402	1226
1	1275	1227
1	1186	1228
1	1136	1229
1	1142	1230
1	1198	1231
1	1266	1232
1	1397	1233
1	1525	1234
1	1660	1235
1	1782	1236
1	1888	1237
1	1955	1238
1	1988	1239
1	1989	1260
1	1953	1261
1	1883	1262
1	1770	1263
1	1636	1264
1	1503	1265
1	1373	1266
1	1272	1267
1	1202	1268
1	1164	1269
1	1166	1270
1	1215	1271
1	1305	1272
1	1431	1273
1	1560	1274
1	1694	1275
1	1814	1276
1	1903	1277
1	1961	1278
1	1980	1279
1	1985	1240
1	1948	1241
1	1872	1242
1	1764	1243
1	1634	1244
1	1494	1245
1	1354	1246
1	1229	1247
1	1134	1248
1	1084	1249
1	1084	1250
1	1125	1251
1	1209	1252
1	1327	1253
1	1467	1254
1	1607	1255
1	1738	1256
1	1855	1257
1	1938	1258
1	1983	1259
1	1962	1280
1	1909	1281
1	1823	1282
1	1697	1283
1	1547	1284
1	1390	1285
1	1247	1286
1	1136	1287
1	1065	1288
1	1040	1289
1	1071	1290
1	1143	1291
1	1242	1292
1	1366	1293
1	1503	1294
1	1644	1295
1	1770	1296
1	1877	1297
1	1944	1298
1	1973	1299
1	1959	1300
1	1909	1301
1	1825	1302
1	1703	1303
1	1566	1304
1	1422	1305
1	1267	1306
1	1135	1307
1	1035	1308
1	981	1309
1	980	1310
1	1029	1311
1	1119	1312
1	1247	1313
1	1398	1314
1	1546	1315
1	1697	1316
1	1841	1317
1	1955	1318
1	2042	1319
1	2105	1320
1	2131	1321
1	2124	1322
1	2096	1323
1	2052	1324
1	2000	1325
1	1961	1326
1	1944	1327
1	1953	1328
1	2000	1329
1	2079	1330
1	2213	1331
1	2380	1332
1	2560	1333
1	2745	1334
1	2926	1335
1	3105	1336
1	3130	1337
1	3130	1338
1	3130	1339
1	3130	1340
1	3130	1341
1	3130	1342
1	3071	1343
1	2874	1344
1	2657	1345
1	2448	1346
1	2238	1347
1	2070	1348
1	1955	1349
1	1895	1350
1	1884	1351
1	1920	1352
1	1998	1353
1	2099	1354
1	2209	1355
1	2316	1356
1	2405	1357
1	2461	1358
1	2485	1359
1	2459	1360
1	2397	1361
1	2291	1362
1	2138	1363
1	1964	1364
1	1788	1365
1	1607	1366
1	1449	1367
1	1319	1368
1	1229	1369
1	1188	1370
1	1197	1371
1	1250	1372
1	1337	1373
1	1446	1374
1	1551	1375
1	1649	1376
1	1727	1377
1	1778	1378
1	1791	1379
1	1773	1380
1	1712	1381
1	1618	1382
1	1494	1383
1	1346	1384
1	1197	1385
1	1063	1386
1	951	1387
1	876	1388
1	850	1389
1	865	1390
1	931	1391
1	1040	1392
1	1180	1393
1	1333	1394
1	1501	1395
1	1652	1396
1	1782	1397
1	1879	1398
1	1931	1399
1	1939	1400
1	1906	1401
1	1827	1402
1	1705	1403
1	1555	1404
1	1382	1405
1	1222	1406
1	1085	1407
1	984	1408
1	927	1409
1	927	1410
1	977	1411
1	1058	1412
1	1174	1413
1	1310	1414
1	1459	1415
1	1600	1416
1	1717	1417
1	1803	1418
1	1853	1419
1	1854	1420
1	1817	1421
1	1737	1422
1	1622	1423
1	1487	1424
1	1342	1425
1	1204	1426
1	1089	1427
1	1009	1428
1	964	1429
1	979	1430
1	1056	1431
1	1122	1432
1	1247	1433
1	1398	1434
1	1539	1435
1	1664	1436
1	1766	1437
1	1845	1438
1	1883	1439
1	1887	1440
1	1852	1441
1	1772	1442
1	1660	1443
1	1532	1444
1	1376	1445
1	1228	1446
1	1095	1447
1	1001	1448
1	947	1449
1	945	1450
1	1003	1451
1	1092	1452
1	1215	1453
1	1347	1454
1	1494	1455
1	1613	1456
1	1710	1457
1	1785	1458
1	1828	1459
1	1835	1460
1	1809	1461
1	1738	1462
1	1634	1463
1	1503	1464
1	1354	1465
1	1219	1466
1	1107	1467
1	1031	1468
1	1004	1469
1	1021	1470
1	1083	1471
1	1179	1472
1	1303	1473
1	1448	1474
1	1593	1475
1	1726	1476
1	1841	1477
1	1918	1478
1	1957	1479
1	1948	1480
1	1908	1481
1	1831	1482
1	1712	1483
1	1573	1484
1	1428	1485
1	1274	1486
1	1144	1487
1	1049	1488
1	1004	1489
1	1009	1490
1	1062	1491
1	1152	1492
1	1269	1493
1	1412	1494
1	1548	1495
1	1686	1496
1	1811	1497
1	1901	1498
1	1959	1499
1	1982	1500
1	1953	1501
1	1881	1502
1	1757	1503
1	1608	1504
1	1449	1505
1	1291	1506
1	1153	1507
1	1050	1508
1	995	1509
1	992	1510
1	1042	1511
1	1127	1512
1	1241	1513
1	1377	1514
1	1534	1515
1	1670	1516
1	1779	1517
1	1860	1518
1	1907	1519
1	1914	1520
1	1892	1521
1	1827	1522
1	1724	1523
1	1590	1524
1	1443	1525
1	1306	1526
1	1202	1527
1	1130	1528
1	1098	1529
1	1121	1530
1	1202	1531
1	1278	1532
1	1424	1533
1	1555	1534
1	1692	1535
1	1821	1536
1	1922	1537
1	1993	1538
1	2021	1539
1	2006	1540
1	1952	1541
1	1860	1542
1	1733	1543
1	1586	1544
1	1439	1545
1	1304	1546
1	1189	1547
1	1114	1548
1	1084	1549
1	1096	1550
1	1154	1551
1	1254	1552
1	1379	1553
1	1528	1554
1	1664	1555
1	1791	1556
1	1900	1557
1	1973	1558
1	2007	1559
1	2005	1560
1	1962	1561
1	1881	1562
1	1762	1563
1	1621	1564
1	1476	1565
1	1338	1566
1	1227	1567
1	1145	1568
1	1114	1569
1	1127	1570
1	1188	1571
1	1291	1572
1	1412	1573
1	1543	1574
1	1686	1575
1	1818	1576
1	1929	1577
1	2004	1578
1	2040	1579
1	2031	1580
1	1989	1581
1	1908	1582
1	1791	1583
1	1659	1584
1	1508	1585
1	1366	1586
1	1250	1587
1	1170	1588
1	1135	1589
1	1157	1590
1	1215	1591
1	1319	1592
1	1459	1593
1	1611	1594
1	1764	1595
1	1900	1596
1	2005	1597
1	2076	1598
1	2106	1599
1	2093	1600
1	2048	1601
1	1970	1602
1	1856	1603
1	1715	1604
1	1572	1605
1	1424	1606
1	1293	1607
1	1202	1608
1	1152	1609
1	1152	1610
1	1194	1611
1	1282	1612
1	1402	1613
1	1533	1614
1	1661	1615
1	1785	1616
1	1890	1617
1	1961	1618
1	1995	1619
1	1992	1620
1	1949	1621
1	1871	1622
1	1762	1623
1	1628	1624
1	1477	1625
1	1324	1626
1	1193	1627
1	1096	1628
1	1039	1629
1	1031	1630
1	1080	1631
1	1161	1632
1	1274	1633
1	1409	1634
1	1549	1635
1	1685	1636
1	1788	1637
1	1880	1638
1	1926	1639
1	1943	1640
1	1920	1641
1	1865	1642
1	1769	1643
1	1660	1644
1	1534	1645
1	1412	1646
1	1298	1647
1	1207	1648
1	1150	1649
1	1136	1650
1	1173	1651
1	1260	1652
1	1381	1653
1	1529	1654
1	1680	1655
1	1828	1656
1	1947	1657
1	2028	1658
1	2070	1659
1	1940	1700
1	1903	1701
1	1823	1702
1	1705	1703
1	1568	1704
1	1423	1705
1	1292	1706
1	1185	1707
1	1110	1708
1	1076	1709
1	1094	1710
1	1148	1711
1	1241	1712
1	1369	1713
1	1517	1714
1	1661	1715
1	1791	1716
1	1900	1717
1	1974	1718
1	2006	1719
1	1992	1680
1	1948	1681
1	1858	1682
1	1730	1683
1	1582	1684
1	1427	1685
1	1280	1686
1	1165	1687
1	1094	1688
1	1066	1689
1	1075	1690
1	1129	1691
1	1216	1692
1	1325	1693
1	1452	1694
1	1586	1695
1	1711	1696
1	1821	1697
1	1895	1698
1	1936	1699
1	2058	1660
1	2013	1661
1	1926	1662
1	1803	1663
1	1652	1664
1	1500	1665
1	1345	1666
1	1222	1667
1	1136	1668
1	1095	1669
1	1098	1670
1	1141	1671
1	1224	1672
1	1337	1673
1	1476	1674
1	1608	1675
1	1741	1676
1	1855	1677
1	1937	1678
1	1983	1679
1	1989	1720
1	1940	1721
1	1856	1722
1	1741	1723
1	1607	1724
1	1467	1725
1	1319	1726
1	1201	1727
1	1110	1728
1	1059	1729
1	1067	1730
1	1125	1731
1	1225	1732
1	1360	1733
1	1511	1734
1	1647	1735
1	1767	1736
1	1874	1737
1	1952	1738
1	2000	1739
1	2009	1740
1	1974	1741
1	1893	1742
1	1775	1743
1	1634	1744
1	1485	1745
1	1337	1746
1	1212	1747
1	1121	1748
1	1071	1749
1	1066	1750
1	1108	1751
1	1188	1752
1	1310	1753
1	1462	1754
1	1616	1755
1	1751	1756
1	1869	1757
1	1952	1758
1	1999	1759
1	2001	1760
1	1965	1761
1	1891	1762
1	1780	1763
1	1650	1764
1	1508	1765
1	1374	1766
1	1268	1767
1	1191	1768
1	1157	1769
1	1167	1770
1	1215	1771
1	1294	1772
1	1413	1773
1	1541	1774
1	1675	1775
1	1800	1776
1	1908	1777
1	1981	1778
1	2024	1779
1	2013	1780
1	1967	1781
1	1881	1782
1	1752	1783
1	1605	1784
1	1458	1785
1	1312	1786
1	1197	1787
1	1104	1788
1	1049	1789
1	1040	1790
1	1083	1791
1	1171	1792
1	1299	1793
1	1458	1794
1	1619	1795
1	1769	1796
1	1900	1797
1	1995	1798
1	2042	1799
1	2052	1800
1	2017	1801
1	1948	1802
1	1844	1803
1	1712	1804
1	1565	1805
1	1421	1806
1	1289	1807
1	1191	1808
1	1135	1809
1	1123	1810
1	1162	1811
1	1243	1812
1	1368	1813
1	1522	1814
1	1685	1815
1	1829	1816
1	1948	1817
1	2031	1818
1	2078	1819
1	2084	1820
1	2052	1821
1	1976	1822
1	1859	1823
1	1714	1824
1	1558	1825
1	1412	1826
1	1282	1827
1	1188	1828
1	1137	1829
1	1146	1830
1	1197	1831
1	1279	1832
1	1420	1833
1	1560	1834
1	1708	1835
1	1854	1836
1	1970	1837
1	2048	1838
1	2102	1839
1	2109	1840
1	2069	1841
1	1988	1842
1	1869	1843
1	1727	1844
1	1579	1845
1	1435	1846
1	1305	1847
1	1219	1848
1	1175	1849
1	1183	1850
1	1241	1851
1	1340	1852
1	1476	1853
1	1634	1854
1	1785	1855
1	1926	1856
1	2039	1857
1	2113	1858
1	2138	1859
1	2129	1860
1	2074	1861
1	1987	1862
1	1874	1863
1	1749	1864
1	1620	1865
1	1498	1866
1	1384	1867
1	1310	1868
1	1278	1869
1	1293	1870
1	1361	1871
1	1469	1872
1	1600	1873
1	1746	1874
1	1899	1875
1	2030	1876
1	2132	1877
1	2205	1878
1	2236	1879
