#Date:= 2024-10-01T15:24:32.792675
#Sampling Rate(Hz):= 1000
#Labels:= LOD	ECG	TS
1	2836	395
1	2803	396
1	2635	397
1	2345	398
1	2014	399
1	1529	420
1	1220	421
1	992	422
1	817	423
1	713	424
1	670	425
1	692	426
1	759	427
1	865	428
1	1061	429
1	1335	430
1	1677	431
1	2013	432
1	2301	433
1	2511	434
1	2582	435
1	2543	436
1	2369	437
1	2065	438
1	1733	439
1	1415	440
1	1134	441
1	896	442
1	720	443
1	616	444
1	586	445
1	612	446
1	683	447
1	796	448
1	1006	449
1	1290	450
1	1634	451
1	1978	452
1	2279	453
1	2496	454
1	2585	455
1	2557	456
1	2393	457
1	2086	458
1	1750	459
1	1430	460
1	1136	461
1	893	462
1	719	463
1	625	464
1	593	465
1	616	466
1	693	467
1	821	468
1	1035	469
1	1332	470
1	1674	471
1	2017	472
1	2316	473
1	2525	474
1	2612	475
1	2581	476
1	2415	477
1	2105	478
1	1764	479
1	1500	500
1	1191	501
1	936	502
1	747	503
1	635	504
1	592	505
1	610	506
1	676	507
1	790	508
1	1003	509
1	1288	510
1	1635	511
1	1986	512
1	2288	513
1	2511	514
1	2602	515
1	2570	516
1	2408	517
1	2109	518
1	1777	519
1	1445	480
1	1148	481
1	902	482
1	721	483
1	612	484
1	575	485
1	594	486
1	665	487
1	780	488
1	991	489
1	1285	490
1	1649	491
1	2016	492
1	2345	493
1	2566	494
1	2662	495
1	2635	496
1	2476	497
1	2165	498
1	1818	499
1	1467	520
1	1165	521
1	903	522
1	769	523
1	666	524
1	634	525
1	653	526
1	720	527
1	840	528
1	1046	529
1	1346	530
1	1697	531
1	2053	532
1	2354	533
1	2565	534
1	2655	535
1	2625	536
1	2471	537
1	2170	538
1	1843	539
1	1524	540
1	1235	541
1	987	542
1	798	543
1	690	544
1	651	545
1	666	546
1	739	547
1	849	548
1	1052	549
1	1335	550
1	1686	551
1	2046	552
1	2359	553
1	2581	554
1	2682	555
1	2660	556
1	2503	557
1	2197	558
1	1857	559
1	1536	560
1	1230	561
1	980	562
1	793	563
1	675	564
1	633	565
1	651	566
1	718	567
1	833	568
1	1032	569
1	1315	570
1	1660	571
1	2012	572
1	2320	573
1	2543	574
1	2655	575
1	2640	576
1	2496	577
1	2202	578
1	1877	579
1	1563	580
1	1269	581
1	1029	582
1	848	583
1	742	584
1	695	585
1	708	586
1	769	587
1	874	588
1	1067	589
1	1346	590
1	1689	591
1	2035	592
1	2350	593
1	2568	594
1	2664	595
1	2647	596
1	2501	597
1	2210	598
1	1886	599
1	1578	600
1	1292	601
1	1047	602
1	864	603
1	756	604
1	717	605
1	733	606
1	798	607
1	916	608
1	1122	609
1	1404	610
1	1738	611
1	2085	612
1	2395	613
1	2611	614
1	2706	615
1	2679	616
1	2515	617
1	2212	618
1	1878	619
1	1560	620
1	1260	621
1	985	622
1	837	623
1	726	624
1	687	625
1	710	626
1	791	627
1	918	628
1	1122	629
1	1405	630
1	1738	631
1	2079	632
1	2383	633
1	2595	634
1	2699	635
1	2676	636
1	2523	637
1	2240	638
1	1924	639
1	1649	660
1	1346	661
1	1095	662
1	909	663
1	798	664
1	762	665
1	781	666
1	852	667
1	959	668
1	1148	669
1	1430	670
1	1766	671
1	2119	672
1	2432	673
1	2640	674
1	2729	675
1	2705	676
1	2543	677
1	2260	678
1	1926	679
1	1618	640
1	1333	641
1	1102	642
1	926	643
1	822	644
1	783	645
1	806	646
1	874	647
1	994	648
1	1193	649
1	1490	650
1	1829	651
1	2173	652
1	2492	653
1	2699	654
1	2801	655
1	2776	656
1	2621	657
1	2331	658
1	1985	659
1	1616	680
1	1319	681
1	1074	682
1	887	683
1	774	684
1	737	685
1	751	686
1	821	687
1	929	688
1	1124	689
1	1394	690
1	1718	691
1	2057	692
1	2367	693
1	2579	694
1	2676	695
1	2654	696
1	2509	697
1	2222	698
1	1895	699
1	1582	700
1	1293	701
1	1059	702
1	880	703
1	768	704
1	717	705
1	728	706
1	792	707
1	896	708
1	1093	709
1	1369	710
1	1713	711
1	2067	712
1	2380	713
1	2599	714
1	2706	715
1	2690	716
1	2543	717
1	2262	718
1	1922	719
1	1600	720
1	1296	721
1	1061	722
1	875	723
1	767	724
1	722	725
1	743	726
1	818	727
1	927	728
1	1116	729
1	1397	730
1	1726	731
1	2070	732
1	2380	733
1	2595	734
1	2699	735
1	2684	736
1	2535	737
1	2258	738
1	1927	739
1	1607	740
1	1312	741
1	1071	742
1	897	743
1	786	744
1	741	745
1	744	746
1	796	747
1	893	748
1	1078	749
1	1340	750
1	1665	751
1	2012	752
1	2327	753
1	2561	754
1	2694	755
1	2706	756
1	2600	757
1	2371	758
1	2080	759
1	1819	760
1	1584	761
1	1400	762
1	1274	763
1	1214	764
1	1210	765
1	1270	766
1	1396	767
1	1555	768
1	1791	769
1	2109	770
1	2492	771
1	2845	772
1	3130	773
1	3130	774
1	3130	775
1	3130	776
1	3130	777
1	2924	778
1	2581	779
1	2236	780
1	1908	781
1	1625	782
1	1398	783
1	1225	784
1	1122	785
1	1073	786
1	1084	787
1	1142	788
1	1283	789
1	1517	790
1	1817	791
1	2130	792
1	2430	793
1	2630	794
1	2725	795
1	2706	796
1	2566	797
1	2296	798
1	1961	799
1	1670	800
1	1384	801
1	1147	802
1	961	803
1	848	804
1	810	805
1	830	806
1	900	807
1	1015	808
1	1202	809
1	1473	810
1	1809	811
1	2156	812
1	2476	813
1	2694	814
1	2812	815
1	2805	816
1	2657	817
1	2391	818
1	2052	819
1	1800	860
1	1503	861
1	1242	862
1	1049	863
1	923	864
1	869	865
1	876	866
1	941	867
1	1054	868
1	1241	869
1	1517	870
1	1852	871
1	2198	872
1	2514	873
1	2736	874
1	2859	875
1	2854	876
1	2719	877
1	2464	878
1	2127	879
1	1817	840
1	1533	841
1	1284	842
1	1093	843
1	970	844
1	913	845
1	915	846
1	981	847
1	1091	848
1	1275	849
1	1549	850
1	1881	851
1	2236	852
1	2547	853
1	2773	854
1	2888	855
1	2879	856
1	2727	857
1	2462	858
1	2117	859
1	1734	820
1	1432	821
1	1152	822
1	1006	823
1	879	824
1	826	825
1	837	826
1	898	827
1	998	828
1	1162	829
1	1432	830
1	1764	831
1	2124	832
1	2458	833
1	2700	834
1	2839	835
1	2850	836
1	2724	837
1	2471	838
1	2131	839
1	1815	880
1	1518	881
1	1271	882
1	1092	883
1	984	884
1	936	885
1	953	886
1	1026	887
1	1134	888
1	1314	889
1	1593	890
1	1932	891
1	2283	892
1	2584	893
1	2807	894
1	2924	895
1	2920	896
1	2773	897
1	2508	898
1	2170	899
1	1849	900
1	1564	901
1	1321	902
1	1138	903
1	1020	904
1	977	905
1	988	906
1	1050	907
1	1154	908
1	1334	909
1	1606	910
1	1936	911
1	2292	912
1	2602	913
1	2835	914
1	2969	915
1	2970	916
1	2835	917
1	2576	918
1	2257	919
1	1948	920
1	1651	921
1	1368	922
1	1224	923
1	1111	924
1	1065	925
1	1071	926
1	1134	927
1	1241	928
1	1427	929
1	1689	930
1	2016	931
1	2353	932
1	2647	933
1	2877	934
1	3004	935
1	3000	936
1	2855	937
1	2593	938
1	2273	939
1	2091	960
1	1809	961
1	1571	962
1	1395	963
1	1274	964
1	1228	965
1	1236	966
1	1293	967
1	1397	968
1	1564	969
1	1825	970
1	2149	971
1	2508	972
1	2812	973
1	3071	974
1	3130	975
1	3130	976
1	3093	977
1	2808	978
1	2488	979
1	1957	940
1	1670	941
1	1430	942
1	1242	943
1	1132	944
1	1084	945
1	1097	946
1	1162	947
1	1274	948
1	1463	949
1	1737	950
1	2079	951
1	2456	952
1	2765	953
1	3008	954
1	3130	955
1	3130	956
1	3017	957
1	2745	958
1	2429	959
1	2166	1000
1	1870	1001
1	1619	1002
1	1427	1003
1	1293	1004
1	1228	1005
1	1229	1006
1	1281	1007
1	1375	1008
1	1542	1009
1	1795	1010
1	2109	1011
1	2449	1012
1	2734	1013
1	2963	1014
1	3092	1015
1	3086	1016
1	2934	1017
1	2654	1018
1	2317	1019
1	2156	980
1	1860	981
1	1607	982
1	1422	983
1	1295	984
1	1242	985
1	1253	986
1	1318	987
1	1430	988
1	1613	989
1	1883	990
1	2211	991
1	2562	992
1	2876	993
1	3123	994
1	3130	995
1	3130	996
1	3087	997
1	2811	998
1	2496	999
1	1975	1020
1	1660	1021
1	1413	1022
1	1215	1023
1	1089	1024
1	1032	1025
1	1027	1026
1	1076	1027
1	1170	1028
1	1340	1029
1	1589	1030
1	1918	1031
1	2257	1032
1	2561	1033
1	2791	1034
1	2925	1035
1	2926	1036
1	2783	1037
1	2522	1038
1	2184	1039
1	1864	1040
1	1569	1041
1	1312	1042
1	1121	1043
1	994	1044
1	938	1045
1	951	1046
1	1016	1047
1	1109	1048
1	1273	1049
1	1536	1050
1	1862	1051
1	2210	1052
1	2527	1053
1	2761	1054
1	2901	1055
1	2913	1056
1	2790	1057
1	2544	1058
1	2213	1059
1	1897	1060
1	1607	1061
1	1350	1062
1	1160	1063
1	1031	1064
1	965	1065
1	978	1066
1	1033	1067
1	1127	1068
1	1293	1069
1	1559	1070
1	1895	1071
1	2247	1072
1	2554	1073
1	2774	1074
1	2901	1075
1	2914	1076
1	2787	1077
1	2539	1078
1	2215	1079
1	1897	1080
1	1607	1081
1	1359	1082
1	1172	1083
1	1049	1084
1	1004	1085
1	1014	1086
1	1075	1087
1	1179	1088
1	1346	1089
1	1607	1090
1	1932	1091
1	2274	1092
1	2571	1093
1	2786	1094
1	2905	1095
1	2901	1096
1	2751	1097
1	2485	1098
1	2131	1099
1	1817	1100
1	1520	1101
1	1271	1102
1	1086	1103
1	976	1104
1	931	1105
1	953	1106
1	1026	1107
1	1143	1108
1	1320	1109
1	1581	1110
1	1906	1111
1	2250	1112
1	2558	1113
1	2797	1114
1	2942	1115
1	2959	1116
1	2835	1117
1	2581	1118
1	2250	1119
1	1921	1120
1	1606	1121
1	1314	1122
1	1161	1123
1	1031	1124
1	978	1125
1	984	1126
1	1040	1127
1	1142	1128
1	1315	1129
1	1580	1130
1	1906	1131
1	2263	1132
1	2570	1133
1	2809	1134
1	2938	1135
1	2939	1136
1	2806	1137
1	2543	1138
1	2199	1139
1	1948	1160
1	1648	1161
1	1397	1162
1	1191	1163
1	1062	1164
1	1005	1165
1	1005	1166
1	1060	1167
1	1162	1168
1	1330	1169
1	1592	1170
1	1922	1171
1	2279	1172
1	2600	1173
1	2849	1174
1	3000	1175
1	3012	1176
1	2887	1177
1	2640	1178
1	2322	1179
1	2001	1180
1	1711	1181
1	1456	1182
1	1260	1183
1	1129	1184
1	1063	1185
1	1060	1186
1	1110	1187
1	1206	1188
1	1357	1189
1	1607	1190
1	1924	1191
1	2272	1192
1	2581	1193
1	2819	1194
1	2967	1195
1	2985	1196
1	2869	1197
1	2624	1198
1	2302	1199
1	1859	1140
1	1560	1141
1	1305	1142
1	1117	1143
1	998	1144
1	948	1145
1	965	1146
1	1043	1147
1	1161	1148
1	1337	1149
1	1597	1150
1	1916	1151
1	2261	1152
1	2572	1153
1	2810	1154
1	2955	1155
1	2968	1156
1	2844	1157
1	2594	1158
1	2269	1159
1	1963	1200
1	1660	1201
1	1395	1202
1	1179	1203
1	1035	1204
1	965	1205
1	955	1206
1	1006	1207
1	1099	1208
1	1258	1209
1	1508	1210
1	1837	1211
1	2188	1212
1	2523	1213
1	2775	1214
1	2936	1215
1	2967	1216
1	2852	1217
1	2606	1218
1	2275	1219
1	1948	1220
1	1625	1221
1	1323	1222
1	1174	1223
1	1046	1224
1	981	1225
1	981	1226
1	1035	1227
1	1131	1228
1	1291	1229
1	1544	1230
1	1858	1231
1	2197	1232
1	2523	1233
1	2762	1234
1	2908	1235
1	2921	1236
1	2816	1237
1	2583	1238
1	2273	1239
1	1974	1240
1	1704	1241
1	1463	1242
1	1267	1243
1	1134	1244
1	1067	1245
1	1063	1246
1	1110	1247
1	1197	1248
1	1346	1249
1	1597	1250
1	1909	1251
1	2253	1252
1	2559	1253
1	2794	1254
1	2940	1255
1	2959	1256
1	2834	1257
1	2583	1258
1	2251	1259
1	1886	1280
1	1587	1281
1	1333	1282
1	1143	1283
1	1018	1284
1	953	1285
1	952	1286
1	1003	1287
1	1089	1288
1	1241	1289
1	1482	1290
1	1789	1291
1	2131	1292
1	2466	1293
1	2706	1294
1	2850	1295
1	2867	1296
1	2749	1297
1	2515	1298
1	2183	1299
1	1870	1300
1	1580	1301
1	1327	1302
1	1136	1303
1	1006	1304
1	934	1305
1	924	1306
1	965	1307
1	1050	1308
1	1189	1309
1	1438	1310
1	1755	1311
1	2105	1312
1	2430	1313
1	2665	1314
1	2810	1315
1	2836	1316
1	2727	1317
1	2499	1318
1	2167	1319
1	1913	1260
1	1613	1261
1	1351	1262
1	1150	1263
1	1013	1264
1	951	1265
1	953	1266
1	1017	1267
1	1116	1268
1	1271	1269
1	1516	1270
1	1832	1271
1	2175	1272
1	2505	1273
1	2744	1274
1	2893	1275
1	2921	1276
1	2798	1277
1	2543	1278
1	2205	1279
1	1846	1320
1	1542	1321
1	1286	1322
1	1089	1323
1	958	1324
1	904	1325
1	909	1326
1	962	1327
1	1071	1328
1	1227	1329
1	1476	1330
1	1777	1331
1	2109	1332
1	2430	1333
1	2658	1334
1	2798	1335
1	2811	1336
1	2697	1337
1	2459	1338
1	2114	1339
1	1780	1340
1	1485	1341
1	1228	1342
1	1021	1343
1	895	1344
1	836	1345
1	848	1346
1	918	1347
1	1040	1348
1	1225	1349
1	1499	1350
1	1844	1351
1	2230	1352
1	2591	1353
1	2892	1354
1	3110	1355
1	3130	1356
1	3111	1357
1	2893	1358
1	2603	1359
1	1980	1380
1	1631	1381
1	1317	1382
1	1067	1383
1	890	1384
1	801	1385
1	785	1386
1	824	1387
1	914	1388
1	1067	1389
1	1310	1390
1	1631	1391
1	1985	1392
1	2327	1393
1	2589	1394
1	2745	1395
1	2782	1396
1	2685	1397
1	2466	1398
1	2130	1399
1	2325	1360
1	2064	1361
1	1850	1362
1	1690	1363
1	1593	1364
1	1542	1365
1	1542	1366
1	1585	1367
1	1660	1368
1	1791	1369
1	2022	1370
1	2294	1371
1	2590	1372
1	2870	1373
1	3098	1374
1	3130	1375
1	3130	1376
1	3035	1377
1	2735	1378
1	2369	1379
1	1816	1400
1	1508	1401
1	1249	1402
1	1051	1403
1	918	1404
1	859	1405
1	865	1406
1	926	1407
1	1035	1408
1	1191	1409
1	1438	1410
1	1746	1411
1	2092	1412
1	2419	1413
1	2658	1414
1	2807	1415
1	2835	1416
1	2736	1417
1	2514	1418
1	2183	1419
1	1865	1420
1	1545	1421
1	1232	1422
1	1068	1423
1	914	1424
1	841	1425
1	837	1426
1	898	1427
1	1005	1428
1	1164	1429
1	1422	1430
1	1737	1431
1	2089	1432
1	2417	1433
1	2675	1434
1	2837	1435
1	2883	1436
1	2794	1437
1	2570	1438
1	2246	1439
1	1906	1440
1	1587	1441
1	1303	1442
1	1081	1443
1	927	1444
1	852	1445
1	854	1446
1	921	1447
1	1034	1448
1	1202	1449
1	1466	1450
1	1791	1451
1	2143	1452
1	2479	1453
1	2717	1454
1	2874	1455
1	2905	1456
1	2795	1457
1	2556	1458
1	2217	1459
1	1897	1460
1	1594	1461
1	1329	1462
1	1125	1463
1	980	1464
1	901	1465
1	900	1466
1	958	1467
1	1069	1468
1	1226	1469
1	1467	1470
1	1773	1471
1	2116	1472
1	2444	1473
1	2685	1474
1	2852	1475
1	2885	1476
1	2788	1477
1	2562	1478
1	2243	1479
1	1948	1500
1	1648	1501
1	1392	1502
1	1184	1503
1	1047	1504
1	983	1505
1	981	1506
1	1032	1507
1	1135	1508
1	1288	1509
1	1532	1510
1	1845	1511
1	2196	1512
1	2532	1513
1	2793	1514
1	2970	1515
1	3012	1516
1	2912	1517
1	2667	1518
1	2338	1519
1	1926	1480
1	1635	1481
1	1384	1482
1	1193	1483
1	1060	1484
1	999	1485
1	1005	1486
1	1068	1487
1	1176	1488
1	1332	1489
1	1581	1490
1	1888	1491
1	2221	1492
1	2532	1493
1	2767	1494
1	2921	1495
1	2946	1496
1	2836	1497
1	2602	1498
1	2279	1499
1	2004	1520
1	1680	1521
1	1351	1522
1	1200	1523
1	1058	1524
1	981	1525
1	973	1526
1	1006	1527
1	1091	1528
1	1229	1529
1	1461	1530
1	1762	1531
1	2106	1532
1	2450	1533
1	2721	1534
1	2914	1535
1	2984	1536
1	2923	1537
1	2724	1538
1	2435	1539
1	2118	1540
1	1828	1541
1	1562	1542
1	1350	1543
1	1209	1544
1	1128	1545
1	1112	1546
1	1157	1547
1	1245	1548
1	1398	1549
1	1641	1550
1	1953	1551
1	2314	1552
1	2644	1553
1	2915	1554
1	3098	1555
1	3130	1556
1	3063	1557
1	2834	1558
1	2523	1559
1	2191	1560
1	1895	1561
1	1625	1562
1	1411	1563
1	1256	1564
1	1186	1565
1	1184	1566
1	1243	1567
1	1358	1568
1	1520	1569
1	1765	1570
1	2090	1571
1	2456	1572
1	2764	1573
1	3018	1574
1	3130	1575
1	3130	1576
1	3095	1577
1	2850	1578
1	2532	1579
1	2215	1580
1	1929	1581
1	1667	1582
1	1458	1583
1	1306	1584
1	1225	1585
1	1214	1586
1	1256	1587
1	1345	1588
1	1489	1589
1	1715	1590
1	2014	1591
1	2358	1592
1	2665	1593
1	2926	1594
1	3096	1595
1	3130	1596
1	3020	1597
1	2768	1598
1	2438	1599
1	2086	1600
1	1769	1601
1	1494	1602
1	1276	1603
1	1129	1604
1	1052	1605
1	1044	1606
1	1091	1607
1	1187	1608
1	1328	1609
1	1567	1610
1	1871	1611
1	2210	1612
1	2540	1613
1	2799	1614
1	2975	1615
1	3019	1616
1	2924	1617
1	2687	1618
1	2364	1619
1	1857	1640
1	1546	1641
1	1271	1642
1	1063	1643
1	926	1644
1	865	1645
1	878	1646
1	941	1647
1	1049	1648
1	1191	1649
1	1428	1650
1	1728	1651
1	2079	1652
1	2419	1653
1	2672	1654
1	2839	1655
1	2865	1656
1	2757	1657
1	2527	1658
1	2185	1659
1	2014	1620
1	1689	1621
1	1422	1622
1	1202	1623
1	1055	1624
1	981	1625
1	960	1626
1	1006	1627
1	1092	1628
1	1230	1629
1	1458	1630
1	1757	1631
1	2096	1632
1	2425	1633
1	2668	1634
1	2825	1635
1	2858	1636
1	2758	1637
1	2527	1638
1	2192	1639
1	1855	1660
1	1547	1661
1	1273	1662
1	1058	1663
1	909	1664
1	835	1665
1	828	1666
1	874	1667
1	963	1668
1	1098	1669
1	1325	1670
1	1616	1671
1	1945	1672
1	2260	1673
1	2506	1674
1	2644	1675
1	2676	1676
1	2584	1677
1	2358	1678
1	2016	1679
1	1674	1680
1	1357	1681
1	1078	1682
1	854	1683
1	702	1684
1	627	1685
1	616	1686
1	666	1687
1	767	1688
1	917	1689
1	1161	1690
1	1476	1691
1	1826	1692
1	2143	1693
1	2407	1694
1	2563	1695
1	2608	1696
1	2530	1697
1	2309	1698
1	1975	1699
1	1646	1700
1	1332	1701
1	1058	1702
1	834	1703
1	687	1704
1	612	1705
1	602	1706
1	639	1707
1	713	1708
1	839	1709
1	1059	1710
1	1357	1711
1	1699	1712
1	2026	1713
1	2300	1714
1	2493	1715
1	2535	1716
1	2467	1717
1	2238	1718
1	1917	1719
1	1593	1720
1	1286	1721
1	979	1722
1	827	1723
1	686	1724
1	617	1725
1	610	1726
1	653	1727
1	738	1728
1	861	1729
1	1091	1730
1	1403	1731
1	1735	1732
1	2053	1733
1	2311	1734
1	2482	1735
1	2516	1736
1	2440	1737
1	2210	1738
1	1899	1739
1	1567	1740
1	1271	1741
1	1009	1742
1	800	1743
1	662	1744
1	592	1745
1	586	1746
1	633	1747
1	717	1748
1	863	1749
1	1094	1750
1	1398	1751
1	1741	1752
1	2071	1753
1	2344	1754
1	2523	1755
1	2578	1756
1	2511	1757
1	2289	1758
1	1963	1759
1	1636	1760
1	1330	1761
1	1055	1762
1	824	1763
1	669	1764
1	586	1765
1	569	1766
1	610	1767
1	691	1768
1	820	1769
1	1041	1770
1	1341	1771
1	1691	1772
1	2027	1773
1	2303	1774
1	2495	1775
1	2544	1776
1	2487	1777
1	2278	1778
1	1959	1779
1	1635	1780
1	1333	1781
1	1071	1782
1	853	1783
1	702	1784
1	612	1785
1	587	1786
1	618	1787
1	689	1788
1	796	1789
1	1005	1790
1	1293	1791
1	1634	1792
1	1955	1793
1	2215	1794
1	2404	1795
1	2467	1796
1	2397	1797
1	2188	1798
1	1882	1799
1	1557	1800
1	1261	1801
1	1001	1802
1	792	1803
1	655	1804
1	592	1805
1	590	1806
1	639	1807
1	731	1808
1	870	1809
1	1105	1810
1	1411	1811
1	1749	1812
1	2077	1813
1	2349	1814
1	2517	1815
1	2566	1816
1	2497	1817
1	2275	1818
1	1945	1819
1	1607	1820
1	1272	1821
1	936	1822
1	772	1823
1	612	1824
1	525	1825
1	507	1826
1	553	1827
1	640	1828
1	782	1829
1	1024	1830
1	1343	1831
1	1715	1832
1	2066	1833
1	2361	1834
1	2555	1835
1	2612	1836
1	2549	1837
1	2343	1838
1	2017	1839
1	1683	1840
1	1359	1841
1	1078	1842
1	848	1843
1	691	1844
1	608	1845
1	591	1846
1	634	1847
1	722	1848
1	862	1849
1	1104	1850
1	1402	1851
1	1749	1852
1	2086	1853
1	2368	1854
1	2554	1855
1	2611	1856
1	2547	1857
1	2342	1858
1	2023	1859
1	1688	1860
1	1390	1861
1	1117	1862
1	900	1863
1	747	1864
1	661	1865
1	630	1866
1	657	1867
1	733	1868
1	855	1869
1	1073	1870
1	1368	1871
1	1715	1872
1	2056	1873
1	2341	1874
1	2523	1875
1	2583	1876
1	2522	1877
1	2311	1878
1	1979	1879
1	1643	1880
1	1314	1881
1	1023	1882
1	795	1883
1	639	1884
1	564	1885
1	557	1886
1	599	1887
1	692	1888
1	833	1889
1	1060	1890
1	1358	1891
1	1707	1892
1	2040	1893
1	2320	1894
1	2515	1895
1	2563	1896
1	2496	1897
1	2287	1898
1	1961	1899
1	1625	1900
1	1297	1901
1	1005	1902
1	773	1903
1	612	1904
1	521	1905
1	498	1906
1	530	1907
1	609	1908
1	734	1909
1	958	1910
1	1266	1911
1	1623	1912
1	1974	1913
1	2271	1914
1	2484	1915
1	2549	1916
1	2503	1917
1	2300	1918
1	1982	1919
1	1645	1920
1	1319	1921
1	1029	1922
1	798	1923
1	639	1924
1	554	1925
1	530	1926
1	575	1927
1	654	1928
1	783	1929
1	1023	1930
1	1314	1931
1	1672	1932
1	2012	1933
